Best Performance,Running Time
4548.4,7.99421501159668
9082.4,8.09918999671936
4310.2,8.03523302078247
4315.8,8.173725843429565
4310.2,8.237770080566406
4271.2,8.252257823944092
4305.6,8.08642292022705
4299.2,8.075546979904175
9130.2,8.080498933792114
4649.2,8.166783809661865
