Best Performance,Running Time
55383.4,13.420997142791748
56865.2,13.511091947555542
53879.2,13.45069694519043
56762.2,13.40910291671753
55081.4,13.406804084777832
53936.2,13.578043222427368
53879.2,13.610436916351318
56908.2,13.321913242340088
56763.8,13.497798204421997
54937.4,13.478186845779419
