Best Performance,Running Time
1.526,0.6465542316436768
1.46,0.6549420356750488
1.46,0.7028348445892334
1.46,0.6513910293579102
1.46,0.6531109809875488
1.46,0.6675059795379639
1.526,0.6474127769470215
1.526,0.6422600746154785
1.46,0.6474649906158447
1.46,0.6506140232086182
