Best Performance,Running Time
21.694,2.607213020324707
21.586,2.6155779361724854
21.586,2.621764898300171
21.65,2.618839740753174
21.556,2.6508049964904785
21.556,2.773055076599121
21.586,2.6097099781036377
21.636,2.5948727130889893
21.906,2.593816041946411
21.586,2.603722095489502
