Best Performance,Running Time
45939.8,1.7120840549468994
45939.8,1.7473721504211426
46039.0,1.7396790981292725
46035.0,1.7384822368621826
45939.8,1.7303321361541748
46035.0,1.7614119052886963
46132.4,1.7349109649658203
45939.8,1.7423241138458252
46097.6,1.7384421825408936
46039.0,1.7385590076446533
