Best Performance,Running Time
30.8186,2.5636448860168457
30.8186,4.25544285774231
31.2232,2.2883241176605225
30.8186,3.0348360538482666
30.8186,3.90940523147583
30.8186,2.882158041000366
30.8186,3.090301036834717
30.8186,2.4144811630249023
30.8186,4.214527130126953
30.8186,2.753713846206665
